asin|productId|brand|title|price|categories|feedback|imgUrl|description
HJCF6MGLDZ|7888|375|Chevrolet_Spark|36.00|[['category']]|['3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
S4Z9HBUPMR|7904|375|Chevrolet_Trax_(concept_car)|77.61|[['category']]|['5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
F8BMZHXY0U|10114|375|Holden_Barina|16.71|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
JSH0GFED61|14229|375|Saehan_BU_Series_Bus|34.06|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ZJ7WT3CFFF|12392|376|Midas_Cars|36.02|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
MW50AQHPC2|9609|376|GTM_K3|69.20|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
RLHC4RFT8J|7140|377|Blood_Bowl|61.02|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
VAKDKCSDB5|15003|377|Space_Hulk|49.91|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
LVCVMKQ9OS|15001|377|Space_Crusade|32.04|[['category']]|['5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
RLLI02592L|6921|377|Battlefleet_Gothic|22.74|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
DYZ11FIIUB|16309|377|Warmaster|46.51|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '2.0,feedback', '5.0,feedback', '2.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
K7AJJPOT23|9732|377|Gorkamorka|93.78|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
QRHLEY8QDQ|8645|377|Dreadfleet|50.44|[['category']]|['5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
CTIIQ8QHVH|16305|377|Warhammer_Age_of_Sigmar|39.61|[['category']]|['1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
PKTK6AGHHK|16307|377|Warhammer_Quest|37.48|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
SSL6MXD0GD|15940|377|Ultra_Marines|31.97|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
T7I8YFVCVX|15002|377|Space_Fleet|61.46|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
DDOLUTT41N|12397|377|Mighty_Empires|35.79|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
AMODJESAY7|12398|377|Mighty_Warriors|30.28|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
LW6R69TRHO|9622|378|Ganz_UV|28.99|[['category']]|['4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
WQYXP3JP90|9621|378|Ganz_CSMG|30.66|[['category']]|['5.0,feedback', '2.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ARZ4CRK34D|9625|379|Geely_CK|37.30|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '2.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
GUIWF33QQW|9626|379|Geely_LC|42.61|[['category']]|['4.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
DFZS98JVUI|9624|379|Geely_Borui|48.65|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
OZH40GOXOR|9628|380|General_Atomics_Avenger|73.33|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
D22RH79O3X|9629|380|General_Atomics_GNAT|92.88|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
HP40OVFZPZ|9627|380|General_Atomics_ALTUS|41.26|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
UOAJO4HW1D|9631|381|General_Aviation_Design_Bureau_T-32_Maverick|41.90|[['category']]|['1.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
JZYUGIKVE3|9630|381|General_Aviation_Design_Bureau_T-2_Maverick|92.09|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
RAHE7PR2D1|9636|382|General_Dynamics_F-16_Fighting_Falcon|42.31|[['category']]|['4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
EEDIHIB148|6552|382|Atlas_(rocket_family)|89.67|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
JSBSDB7FEZ|9634|382|General_Dynamics_F-111_Aardvark|85.14|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
FAWVDRBUZ1|6550|382|Atlas-Agena|30.19|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '3.0,feedback', '2.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ER4WRRB1UV|6551|382|Atlas-Centaur|31.38|[['category']]|['1.0,feedback', '1.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
Y6HE6KKIBA|12019|382|McDonnell_Douglas_A-12_Avenger_II|48.25|[['category']]|['5.0,feedback', '1.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
NBHXYSYQKN|6553|382|F|45.06|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ZBYW9NRHXX|11658|382|Lockheed_YF-22|36.20|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
OGUYE5B0HD|6549|382|Atlas-Able|49.53|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
NB9BP359S9|6560|382|Atlas_SLV-3|29.23|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
ICIXSO0UOJ|9637|382|General_Dynamics_F-16_Fighting_Falcon_variants|79.30|[['category']]|['3.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
RT7IV7UO9S|6555|382|Atlas_H|42.40|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
DSBAMNHD59|6554|382|Atlas_G|50.55|[['category']]|['3.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback']|http://example.com/img.jpg|description
RCR4ZI1F40|11549|382|Little_Joe_II|31.80|[['category']]|['2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
W554TB4K6A|9635|382|General_Dynamics_F-16XL|34.16|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback']|http://example.com/img.jpg|description
MUWZ93KYC5|9638|382|General_Dynamics_F-16_VISTA|36.21|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
IWJV43G9GP|11881|382|General_Dynamics_RB-57F_Canberra|54.96|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
H13JIMKLL7|9632|382|General_Dynamics_F-111C|27.72|[['category']]|['5.0,feedback', '3.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
KHS88Q056C|16262|382|Vought_Model_1600|58.35|[['category']]|['4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
O8H8PWZFNH|9639|382|General_Dynamics_Model_100|41.71|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
TAQ1V9DHWF|9633|382|General_Dynamics_F-111K|52.56|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
W2O7CES1OH|10058|384|Hermes_(missile_program)|69.72|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
YL2DT88Q3T|14836|384|Silverliner|72.29|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
W8CWFMWEBP|6522|384|Arrow_(railcar)|52.26|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
R43FEP5F87|8794|384|Erie_Lackawanna_MU_Cars|23.02|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
FG3R1M8ZKG|11714|385|Lunar_Roving_Vehicle|38.86|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
U227UL08KU|9837|385|Grumman_TBF_Avenger|79.30|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
Q47IEKAQBO|7912|385|Chevrolet_Volt|205.73|[['category']]|['4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '3.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
LSBVZ3MFKP|7791|385|Chevrolet_Aveo|45.31|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
R1MPBCMBVI|13839|385|Renault_Master|87.14|[['category']]|['5.0,feedback', '1.0,feedback', '2.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
OMZQ0C16AU|7814|385|_Nova|54.93|[['category']]|['4.0,feedback', '2.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
P0396COHZ5|7805|385|Chevrolet_Caprice|59.55|[['category']]|['4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
RFYCPVHY78|7795|385|Chevrolet_Bolt|63.45|[['category']]|['4.0,feedback', '3.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
ZFMD72O1SO|7840|385|Chevrolet_Equinox|28.88|[['category']]|['3.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
QYNR9V6M7K|13560|385|Pontiac_GTO|23.80|[['category']]|['3.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
RD20GM2ORM|14208|385|Saab_9-3|41.72|[['category']]|['5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
XQBR8L0PHY|7901|385|Chevrolet_TrailBlazer|21.03|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
QLWZMEYYM4|7902|385|Chevrolet_Traverse|70.51|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
XQGWGZDAZ9|7915|385|Chevrolet_small-block_engine|31.90|[['category']]|['4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
UA4PHG9NMK|11240|385|LS_based_GM_small-block_engine|33.38|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
P5ISS3QK1E|7869|385|Chevrolet_S-10_Blazer|47.03|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '2.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
QFX385U2I3|7852|385|Chevrolet_Kodiak|60.53|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
C7OGA3E5O8|10672|385|JTD_engine|58.29|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
RMUMGP05GX|9645|385|General_Motors_EV1|41.72|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
VR2D1RCIXC|15234|385|Suzuki_XL-7|39.45|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
EH3PBGQPRE|9576|385|GM_Family_II_engine|76.34|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
T88395R3B2|7610|385|Cadillac_Fleetwood|28.07|[['category']]|['5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
QG33TQFKUN|7900|385|Chevrolet_Tracker_(Americas)|54.48|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
Z6PRLX30EB|6944|385|Beaumont_(automobile)|16.83|[['category']]|['5.0,feedback', '5.0,feedback', '1.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
TO10H8ITJC|9648|385|Geo_Metro|97.31|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
W6A43FH75Y|9550|385|GMC_Acadia|45.91|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
DBNUTNYG2Q|9573|385|GM_Ecotec_engine|77.06|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
TL3HVH38QC|7510|385|Buick_Enclave|64.95|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
FOVJ0PY699|9583|385|GM_High_Feature_engine|18.35|[['category']]|['4.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
